order_id,customer_id,order_date,order_amount,status
ORD-1786976374081-DFC0C04A,CUST-00801,2025-03-01T00:24:21.056Z,232.24,PROCESSING
ORD-1786976374081-2CC0DFF0,CUST-00161,2025-08-22T07:04:45.463Z,314.17,CANCELLED
ORD-1786976374081-98506DEA,CUST-00048,2026-06-16T00:05:20.893Z,465.96,COMPLETED
ORD-1786976374081-1A5C2E80,CUST-00339,2026-05-02T19:48:15.661Z,490.21,COMPLETED
ORD-1786976374081-9F964208,CUST-00043,2026-06-05T19:20:43.606Z,291.04,PROCESSING
ORD-1786976374081-D77B42B2,CUST-00878,2026-03-22T09:03:08.607Z,477.40,COMPLETED
ORD-1786976374081-ABC6A8F3,CUST-00285,2026-03-26T06:22:50.778Z,218.98,COMPLETED
ORD-1786976374081-8F9253D4,CUST-00760,2025-01-11T15:00:15.647Z,263.04,CANCELLED
ORD-1786976374081-276D7355,CUST-00460,2026-07-15T19:57:17.635Z,486.96,CANCELLED
ORD-1786976374081-DCAAD2D8,CUST-00156,2025-01-24T18:26:47.523Z,233.51,CANCELLED
ORD-1786976374081-0194B6A9,CUST-00138,2025-09-05T17:49:24.384Z,136.57,PROCESSING
ORD-1786976374081-AD65FD6C,CUST-00154,2025-01-23T23:16:38.401Z,461.61,COMPLETED
ORD-1786976374081-E575C95D,CUST-00038,2025-07-30T14:54:58.960Z,434.76,CANCELLED
ORD-1786976374081-37E45871,CUST-00236,2026-06-24T02:16:17.422Z,332.44,PENDING
ORD-1786976374081-118D9605,CUST-00507,2026-07-17T03:05:16.078Z,429.12,PENDING
ORD-1786976374081-86010B89,CUST-00503,2026-07-23T23:27:48.798Z,67.32,CANCELLED
ORD-1786976374081-5BC98049,CUST-00481,2026-04-29T10:55:09.053Z,387.55,COMPLETED
ORD-1786976374081-3B9FAAE4,CUST-00427,2025-09-08T16:37:20.698Z,272.40,DELIVERED
ORD-1786976374081-0B1B4455,CUST-00375,2025-05-09T16:38:22.233Z,40.38,COMPLETED
ORD-1786976374081-385FD911,CUST-00001,2025-02-07T01:39:02.275Z,296.15,PROCESSING
ORD-1786976374081-A0A30C00,CUST-00777,2025-09-25T02:47:12.397Z,303.68,PROCESSING
ORD-1786976374081-A60D3606,CUST-00446,2025-11-11T05:44:51.224Z,339.31,DELIVERED
ORD-1786976374081-384DC4CF,CUST-00022,2025-06-29T16:45:56.388Z,469.37,DELIVERED
ORD-1786976374081-3CCFF478,CUST-00445,2025-10-18T11:09:07.158Z,312.96,CANCELLED
ORD-1786976374081-18E64D8A,CUST-00227,2025-07-28T18:28:03.987Z,223.42,CANCELLED
ORD-1786976374081-C5B2F53F,CUST-00701,2025-12-28T06:01:15.281Z,421.14,COMPLETED
ORD-1786976374081-602B08E2,CUST-00349,2026-01-18T22:43:15.412Z,163.32,SHIPPED
ORD-1786976374081-5880790E,CUST-00766,2026-07-22T03:32:34.888Z,405.85,DELIVERED
ORD-1786976374081-35644B42,CUST-00435,2025-01-08T10:56:50.454Z,292.48,DELIVERED
ORD-1786976374081-0811BA71,CUST-00664,2026-04-14T06:43:54.404Z,163.68,SHIPPED
ORD-1786976374081-FA9D48B6,CUST-00613,2025-09-19T12:22:24.880Z,450.85,COMPLETED
ORD-1786976374081-0FC8E85B,CUST-00513,2025-05-17T03:53:48.114Z,427.21,SHIPPED
ORD-1786976374081-035A25A2,CUST-00791,2026-07-18T13:15:36.451Z,508.17,DELIVERED
ORD-1786976374081-08117CB0,CUST-00804,2026-01-28T00:35:57.102Z,101.19,DELIVERED
ORD-1786976374081-7A4E93C6,CUST-00525,2025-09-28T11:01:59.976Z,121.58,PENDING
ORD-1786976374081-0BDFCF65,CUST-00834,2026-05-03T12:58:01.681Z,283.59,SHIPPED
ORD-1786976374081-6CB2EBA3,CUST-00614,2026-03-29T02:35:08.431Z,197.68,COMPLETED
ORD-1786976374081-F012B064,CUST-00799,2026-03-05T23:07:55.632Z,61.97,CANCELLED
ORD-1786976374081-B2BE3835,CUST-00707,2025-06-08T00:08:35.151Z,26.55,COMPLETED
ORD-1786976374081-364735DC,CUST-00859,2026-07-06T05:42:48.022Z,293.52,DELIVERED
ORD-1786976374081-5832BD89,CUST-00860,2026-04-27T22:12:42.163Z,39.54,COMPLETED
ORD-1786976374081-BC6A7ED5,CUST-00192,2025-02-11T08:50:13.067Z,299.31,PROCESSING
ORD-1786976374081-25197343,CUST-00811,2025-05-26T23:06:41.036Z,186.25,CANCELLED
ORD-1786976374081-FE5C570C,CUST-00685,2025-08-04T00:02:26.809Z,470.17,CANCELLED
ORD-1786976374081-A35119A0,CUST-00138,2025-06-25T00:11:19.179Z,330.64,CANCELLED
ORD-1786976374081-E040CAB1,CUST-00406,2025-02-05T12:13:57.899Z,132.20,COMPLETED
ORD-1786976374081-4EEF54A7,CUST-00774,2025-12-10T13:58:42.957Z,127.81,DELIVERED
ORD-1786976374081-26840096,CUST-00416,2026-05-14T23:57:45.714Z,475.57,PROCESSING
ORD-1786976374081-01B6E960,CUST-00386,2025-01-21T21:38:23.637Z,11.39,SHIPPED
ORD-1786976374081-634EA4A2,CUST-00353,2025-11-19T02:45:26.661Z,301.74,SHIPPED
ORD-1786976374081-1E488C8B,CUST-00691,2025-11-22T07:21:34.989Z,29.69,CANCELLED
ORD-1786976374081-C393E6F7,CUST-00761,2025-07-04T00:15:45.636Z,400.46,SHIPPED
ORD-1786976374081-B163631D,CUST-00268,2025-07-10T18:00:59.296Z,287.93,COMPLETED
ORD-1786976374081-38A787F1,CUST-00150,2025-09-03T07:36:41.871Z,425.78,PENDING
ORD-1786976374081-C8C2F7E2,CUST-00985,2025-10-17T08:52:31.866Z,106.30,CANCELLED
ORD-1786976374081-3FE7E9AB,CUST-00408,2025-09-30T06:15:38.691Z,106.14,PROCESSING
ORD-1786976374081-A00664EF,CUST-00941,2025-05-01T10:47:42.983Z,28.39,COMPLETED
ORD-1786976374081-42AFB2A9,CUST-00761,2025-12-16T20:43:09.043Z,80.17,CANCELLED
ORD-1786976374081-522DCA83,CUST-00701,2025-03-16T03:13:32.847Z,298.89,PROCESSING
ORD-1786976374081-B3D90BB7,CUST-00429,2025-03-21T06:06:07.750Z,305.70,PROCESSING
ORD-1786976374081-EDF9D86B,CUST-00785,2025-06-27T11:45:30.655Z,53.72,CANCELLED
ORD-1786976374081-2C7C3A3B,CUST-00773,2026-04-13T17:13:22.590Z,21.14,SHIPPED
ORD-1786976374081-D12D0928,CUST-00858,2025-12-16T14:53:42.794Z,418.23,COMPLETED
ORD-1786976374081-2920E6E5,CUST-00128,2025-02-08T18:30:13.745Z,32.22,PROCESSING
ORD-1786976374081-3C735941,CUST-00781,2026-03-22T08:19:24.054Z,474.14,CANCELLED
ORD-1786976374081-5B7B54C7,CUST-00941,2025-08-03T14:15:49.637Z,138.71,CANCELLED
ORD-1786976374081-5345D1D9,CUST-00740,2025-01-11T15:19:20.529Z,239.87,COMPLETED
ORD-1786976374081-2027CD66,CUST-00235,2026-03-16T00:40:09.737Z,122.05,CANCELLED
ORD-1786976374081-9981541F,CUST-00475,2025-03-08T16:22:15.869Z,316.78,PENDING
ORD-1786976374081-06E4C25A,CUST-00692,2026-04-10T04:50:07.696Z,269.20,SHIPPED
ORD-1786976374081-B45BB702,CUST-00816,2026-06-03T21:42:42.434Z,169.17,DELIVERED
ORD-1786976374081-F4734C3F,CUST-00322,2026-07-01T21:12:24.028Z,254.34,CANCELLED
ORD-1786976374081-1DAC6AF7,CUST-00305,2025-11-24T22:27:22.169Z,315.24,COMPLETED
ORD-1786976374081-3872FF32,CUST-00052,2026-01-04T23:15:49.560Z,108.68,COMPLETED
ORD-1786976374081-77241607,CUST-00240,2025-10-25T08:10:10.893Z,172.93,PENDING
ORD-1786976374081-0538C265,CUST-00721,2025-07-24T10:28:22.810Z,397.25,CANCELLED
ORD-1786976374081-2DD53864,CUST-00736,2025-10-06T18:47:44.088Z,53.50,DELIVERED
ORD-1786976374081-2213851C,CUST-00317,2026-04-28T04:08:13.711Z,195.05,SHIPPED
ORD-1786976374081-58253F45,CUST-00801,2026-03-22T07:17:03.542Z,140.48,CANCELLED
ORD-1786976374081-02E745F0,CUST-00978,2025-06-12T05:52:25.495Z,94.13,DELIVERED
ORD-1786976374081-0A7A03E8,CUST-00114,2026-02-07T00:48:31.452Z,213.19,SHIPPED
ORD-1786976374081-3DF54222,CUST-00186,2026-03-09T09:42:11.278Z,103.76,PROCESSING
ORD-1786976374081-2E94F093,CUST-00348,2025-01-05T23:40:01.216Z,407.18,SHIPPED
ORD-1786976374081-4178E5C5,CUST-00106,2025-07-15T09:23:42.426Z,465.65,PENDING
ORD-1786976374081-A2D47E95,CUST-00371,2026-06-03T17:41:17.623Z,107.04,DELIVERED
ORD-1786976374081-68CBE510,CUST-00251,2026-05-16T19:18:21.107Z,195.37,COMPLETED
ORD-1786976374081-BD3C41FE,CUST-00600,2025-08-18T14:51:55.349Z,434.03,DELIVERED
ORD-1786976374081-BAAACEDA,CUST-00846,2025-11-03T23:16:19.449Z,54.05,DELIVERED
ORD-1786976374081-C8962D5C,CUST-00232,2026-01-02T23:50:39.884Z,312.06,COMPLETED
ORD-1786976374081-2BB93776,CUST-00081,2025-10-10T22:30:32.279Z,219.96,COMPLETED
ORD-1786976374081-C3C1A46F,CUST-00703,2025-05-30T01:30:31.694Z,70.16,PENDING
ORD-1786976374081-16FE6895,CUST-00456,2025-12-07T00:21:08.496Z,204.24,PENDING
ORD-1786976374081-60D6887A,CUST-00978,2025-11-10T13:50:27.927Z,336.23,PROCESSING
ORD-1786976374081-DC1BE660,CUST-00970,2026-04-25T13:45:13.284Z,401.51,SHIPPED
ORD-1786976374081-3ED05BDA,CUST-00880,2026-03-17T20:37:26.939Z,201.92,COMPLETED
ORD-1786976374081-CFC8ADBC,CUST-00866,2026-03-02T07:49:09.077Z,78.34,PROCESSING
ORD-1786976374081-B54572C4,CUST-00881,2025-04-15T00:42:49.970Z,277.69,CANCELLED
ORD-1786976374081-21674429,CUST-00865,2025-11-28T18:06:18.359Z,193.90,DELIVERED
ORD-1786976374081-F645C17A,CUST-00638,2025-09-12T02:51:19.832Z,122.28,CANCELLED
ORD-1786976374081-9872DB0E,CUST-00541,2026-06-19T04:01:05.919Z,305.24,CANCELLED
ORD-1786976374081-B72AACC4,CUST-00827,2025-10-23T07:21:19.894Z,454.27,PROCESSING
ORD-1786976374081-7C880FCC,CUST-00156,2025-05-11T03:24:16.765Z,377.02,SHIPPED
ORD-1786976374081-D38492D7,CUST-00744,2025-12-11T03:04:15.619Z,107.41,CANCELLED
ORD-1786976374081-B3406862,CUST-00545,2026-05-25T13:35:18.825Z,469.51,PENDING
ORD-1786976374081-902FF75B,CUST-00391,2025-04-29T03:23:52.391Z,16.12,COMPLETED
ORD-1786976374081-141069FB,CUST-00393,2025-01-09T01:44:16.105Z,456.71,DELIVERED
ORD-1786976374081-056FFC86,CUST-00662,2026-06-15T10:43:23.087Z,357.22,SHIPPED
ORD-1786976374081-2F661C2A,CUST-00686,2026-01-31T13:10:25.891Z,443.48,PENDING
ORD-1786976374081-A7EC6E2B,CUST-00476,2025-04-12T04:17:48.405Z,321.85,SHIPPED
ORD-1786976374081-D10B1BCE,CUST-00141,2025-08-04T05:16:06.626Z,320.02,PENDING
ORD-1786976374081-D8B6C0E4,CUST-00283,2026-05-24T18:08:47.142Z,342.08,DELIVERED
ORD-1786976374081-C38F19C7,CUST-00942,2026-07-13T10:41:35.676Z,494.92,COMPLETED
ORD-1786976374081-F1C24C9E,CUST-00413,2025-03-12T01:21:19.765Z,82.90,SHIPPED
ORD-1786976374081-CAC9E911,CUST-00801,2026-02-04T07:22:14.688Z,20.45,PENDING
ORD-1786976374081-DDC187B5,CUST-00436,2026-01-06T22:57:04.455Z,242.41,SHIPPED
ORD-1786976374081-D0853DAD,CUST-00414,2026-02-10T20:32:27.553Z,90.78,CANCELLED
ORD-1786976374081-8A76C059,CUST-00596,2025-04-03T07:52:48.164Z,128.98,COMPLETED
ORD-1786976374081-7F1606D1,CUST-00090,2025-10-25T08:26:57.514Z,214.59,SHIPPED
ORD-1786976374081-1C65B584,CUST-00220,2026-06-07T08:14:00.157Z,394.20,SHIPPED
ORD-1786976374081-39DC8E3A,CUST-00152,2026-05-11T21:14:14.542Z,492.38,PROCESSING
ORD-1786976374081-731DC478,CUST-00822,2026-04-28T17:27:50.156Z,60.36,SHIPPED
ORD-1786976374081-49B7C407,CUST-00494,2025-05-22T19:14:14.136Z,184.75,PROCESSING
ORD-1786976374081-1890B354,CUST-00476,2025-03-13T23:10:18.241Z,228.18,COMPLETED
ORD-1786976374081-4E0D8BAF,CUST-00260,2026-03-27T14:23:50.312Z,295.45,COMPLETED
ORD-1786976374081-4795BDF6,CUST-00290,2026-07-22T20:10:23.537Z,506.80,SHIPPED
ORD-1786976374081-B78675CC,CUST-00565,2026-05-24T20:06:08.126Z,470.21,PENDING
ORD-1786976374081-08C9DDB1,CUST-00084,2026-07-10T23:52:30.966Z,373.96,SHIPPED
ORD-1786976374081-968F4322,CUST-00784,2026-01-03T19:58:19.633Z,281.32,PROCESSING
ORD-1786976374081-A60042DC,CUST-00844,2025-11-23T15:43:30.506Z,204.39,COMPLETED
ORD-1786976374081-879D1921,CUST-00581,2026-08-02T19:35:20.103Z,500.15,DELIVERED
ORD-1786976374081-6A78B301,CUST-00075,2025-08-09T22:16:01.762Z,258.49,DELIVERED
ORD-1786976374081-AA55DF89,CUST-00216,2026-03-21T05:41:46.377Z,340.80,DELIVERED
ORD-1786976374081-360BD0DA,CUST-00961,2025-01-25T06:28:34.259Z,254.91,SHIPPED
ORD-1786976374081-9CC43E87,CUST-00444,2026-04-11T01:20:29.963Z,295.71,SHIPPED
ORD-1786976374081-D1BCBE21,CUST-00647,2026-03-20T02:52:52.141Z,435.65,SHIPPED
ORD-1786976374081-CEAC62E7,CUST-00291,2025-10-03T09:50:18.989Z,188.34,PENDING
ORD-1786976374081-D25486C1,CUST-00089,2025-04-02T23:00:40.793Z,100.08,COMPLETED
ORD-1786976374081-52A9F3CF,CUST-00868,2025-03-09T08:07:45.379Z,454.41,PROCESSING
ORD-1786976374081-E9DAE422,CUST-00134,2025-02-18T05:37:53.730Z,104.61,PROCESSING
ORD-1786976374081-2D472B48,CUST-00058,2026-04-26T22:51:29.154Z,426.86,DELIVERED
ORD-1786976374081-84B958FC,CUST-00767,2025-12-22T02:31:00.789Z,270.99,SHIPPED
ORD-1786976374081-DD18FB68,CUST-00962,2025-08-02T04:36:36.135Z,130.73,COMPLETED
ORD-1786976374081-86264FE2,CUST-00447,2025-05-21T11:34:25.717Z,116.73,CANCELLED
ORD-1786976374081-E7E65A98,CUST-00681,2026-03-27T11:54:48.797Z,437.94,CANCELLED
ORD-1786976374081-00D00659,CUST-00761,2025-07-22T19:52:51.012Z,121.77,DELIVERED
ORD-1786976374081-42F8C07A,CUST-00345,2025-05-28T21:07:39.229Z,237.23,SHIPPED
ORD-1786976374081-60F7DF66,CUST-00733,2025-06-14T18:42:41.867Z,387.94,COMPLETED
ORD-1786976374081-1934235D,CUST-00313,2025-05-12T19:58:36.496Z,311.67,PENDING
ORD-1786976374081-EA12B024,CUST-00926,2026-08-04T20:14:42.216Z,61.39,SHIPPED
ORD-1786976374081-4AF9BA5A,CUST-00989,2025-02-25T07:56:05.316Z,352.85,COMPLETED
ORD-1786976374081-6CE485A9,CUST-00026,2026-03-30T13:23:47.156Z,450.70,SHIPPED
ORD-1786976374081-FDD2D9CF,CUST-00187,2026-06-20T19:52:05.056Z,314.90,COMPLETED
ORD-1786976374081-0F6F0159,CUST-00526,2026-07-11T00:55:20.711Z,308.93,PENDING
ORD-1786976374081-001F283F,CUST-00713,2025-10-30T19:39:57.694Z,171.30,CANCELLED
ORD-1786976374081-CDA3AB81,CUST-00763,2025-09-21T06:27:42.128Z,432.79,DELIVERED
ORD-1786976374081-7DD077F0,CUST-00313,2026-03-26T07:05:36.433Z,131.50,CANCELLED
ORD-1786976374081-CBD61B97,CUST-00565,2025-01-05T04:23:17.995Z,351.94,CANCELLED
ORD-1786976374081-5CD73A3F,CUST-00412,2026-01-31T15:52:56.387Z,452.61,DELIVERED
ORD-1786976374081-085A81DF,CUST-00879,2025-12-20T00:23:02.780Z,450.71,PROCESSING
ORD-1786976374081-B120DBF2,CUST-00792,2025-12-21T03:47:40.897Z,138.48,CANCELLED
ORD-1786976374081-ACF3FC31,CUST-00230,2025-04-08T20:46:39.313Z,255.30,COMPLETED
ORD-1786976374081-15430475,CUST-00332,2026-05-22T18:00:28.263Z,358.00,PROCESSING
ORD-1786976374081-ECA5AA45,CUST-00543,2025-03-05T15:38:33.637Z,171.71,PROCESSING
ORD-1786976374081-D1E0D5DB,CUST-00483,2025-10-20T17:11:37.881Z,126.99,SHIPPED
ORD-1786976374081-6E91DC5D,CUST-00415,2025-08-13T19:14:42.667Z,74.06,PROCESSING
ORD-1786976374081-A1CA74C6,CUST-00787,2025-08-24T20:32:32.195Z,432.42,PROCESSING
ORD-1786976374082-22BE596F,CUST-00879,2025-12-04T08:51:41.866Z,419.03,DELIVERED
ORD-1786976374082-BE565F3A,CUST-00009,2026-08-05T08:07:01.487Z,392.96,PROCESSING
ORD-1786976374082-94624B49,CUST-00227,2026-08-11T12:08:43.134Z,241.47,CANCELLED
ORD-1786976374082-066FA968,CUST-00898,2025-12-03T02:13:48.767Z,178.47,SHIPPED
ORD-1786976374082-616BF19C,CUST-00904,2025-07-09T23:23:08.687Z,439.99,COMPLETED
ORD-1786976374082-0B81939C,CUST-00916,2025-10-19T03:58:51.312Z,406.14,PENDING
ORD-1786976374082-B634DE95,CUST-00651,2026-03-02T21:58:04.294Z,45.83,COMPLETED
ORD-1786976374082-D7311273,CUST-00442,2025-04-19T07:52:00.317Z,186.19,SHIPPED
ORD-1786976374082-5C9282C7,CUST-00665,2026-06-10T08:10:19.646Z,354.01,COMPLETED
ORD-1786976374082-E8ED7A5A,CUST-00102,2026-07-03T10:33:24.618Z,282.64,CANCELLED
ORD-1786976374082-FB5BB091,CUST-00676,2026-05-07T10:33:35.027Z,328.28,CANCELLED
ORD-1786976374082-6B2E9371,CUST-00887,2026-05-17T17:59:48.995Z,133.78,CANCELLED
ORD-1786976374082-6D471D32,CUST-00099,2025-06-16T21:16:51.128Z,198.41,PENDING
ORD-1786976374082-034C7312,CUST-00478,2025-10-31T18:22:25.785Z,240.87,SHIPPED
ORD-1786976374082-44389626,CUST-00414,2025-04-19T05:04:18.788Z,186.16,CANCELLED
ORD-1786976374082-C42114E6,CUST-00134,2025-12-16T22:28:31.045Z,475.93,PROCESSING
ORD-1786976374082-B575CEDE,CUST-00933,2025-10-13T01:52:28.643Z,298.57,COMPLETED
ORD-1786976374082-0C5084FD,CUST-00143,2026-05-06T14:21:24.822Z,349.77,PENDING
ORD-1786976374082-3CE30146,CUST-00840,2026-08-07T20:08:27.377Z,38.98,PENDING
ORD-1786976374082-4FE79906,CUST-00023,2025-05-28T06:24:21.420Z,359.28,PROCESSING
ORD-1786976374082-5DF27DAA,CUST-00131,2026-06-05T21:20:41.365Z,65.57,DELIVERED
ORD-1786976374082-9F98AF20,CUST-00346,2025-02-03T06:01:31.183Z,478.48,DELIVERED
ORD-1786976374082-556CCB11,CUST-00775,2025-07-18T07:03:43.722Z,305.01,PENDING
ORD-1786976374082-10AF5435,CUST-00053,2026-08-03T14:24:27.685Z,154.61,PENDING
ORD-1786976374082-ED69CEDF,CUST-00353,2026-08-10T06:41:52.825Z,90.60,PROCESSING
ORD-1786976374082-449F0CE2,CUST-00229,2026-01-22T15:44:58.352Z,243.37,DELIVERED
ORD-1786976374082-8BE04BA4,CUST-00722,2026-07-27T22:13:19.900Z,388.23,CANCELLED
ORD-1786976374082-328826D4,CUST-00308,2025-10-19T09:33:38.425Z,276.16,CANCELLED
ORD-1786976374082-90A83BE0,CUST-00532,2025-06-25T19:00:18.609Z,18.64,PENDING
ORD-1786976374082-B7ADAC30,CUST-00613,2026-04-11T20:49:25.741Z,323.98,SHIPPED
ORD-1786976374082-60D742FF,CUST-00198,2026-04-09T03:08:21.772Z,483.12,PENDING
ORD-1786976374082-45B3FB91,CUST-00788,2025-06-29T20:32:38.691Z,446.19,PENDING
ORD-1786976374082-EC5518CB,CUST-00066,2025-04-01T05:01:01.288Z,115.52,PROCESSING
ORD-1786976374082-A752E713,CUST-00383,2026-02-08T16:28:35.572Z,24.15,PENDING
ORD-1786976374082-904B0725,CUST-00164,2026-04-21T02:49:06.632Z,103.79,PROCESSING
ORD-1786976374082-76D22B09,CUST-00969,2026-07-06T11:54:24.706Z,400.03,SHIPPED
ORD-1786976374082-7011EC68,CUST-00663,2025-03-15T06:04:27.877Z,160.17,PENDING
ORD-1786976374082-F9EAD3BC,CUST-00896,2026-03-25T17:02:44.458Z,17.06,SHIPPED
ORD-1786976374082-54832616,CUST-00247,2026-06-23T03:56:31.347Z,424.37,COMPLETED
ORD-1786976374082-A5408766,CUST-00383,2026-05-31T15:29:30.233Z,174.38,PROCESSING
ORD-1786976374082-7B945081,CUST-00801,2025-09-10T23:56:02.492Z,333.92,CANCELLED
ORD-1786976374082-2FA243F5,CUST-00520,2025-04-25T07:53:22.573Z,436.78,COMPLETED
ORD-1786976374082-FA08F671,CUST-00583,2025-06-19T06:15:32.879Z,500.84,COMPLETED
ORD-1786976374082-212E5896,CUST-00334,2025-08-30T21:22:31.939Z,277.50,CANCELLED
ORD-1786976374082-15660BF9,CUST-00196,2025-04-03T09:01:25.342Z,319.50,CANCELLED
ORD-1786976374082-DD0A25BF,CUST-00217,2026-02-15T09:56:56.402Z,213.88,PROCESSING
ORD-1786976374082-52533B21,CUST-00026,2026-05-31T15:53:39.710Z,151.28,DELIVERED
ORD-1786976374082-2097F61A,CUST-01000,2026-07-09T20:46:37.795Z,110.04,DELIVERED
ORD-1786976374082-A8758530,CUST-00357,2025-03-07T09:04:29.669Z,408.40,PENDING
ORD-1786976374082-887446A2,CUST-00745,2026-05-20T02:41:45.831Z,409.22,SHIPPED
ORD-1786976374082-4EA2BE74,CUST-00203,2026-01-17T10:45:35.081Z,414.15,COMPLETED
ORD-1786976374082-5E4A73B9,CUST-00702,2026-04-08T01:22:36.477Z,128.06,SHIPPED
ORD-1786976374082-83035F40,CUST-00602,2025-05-12T17:58:08.678Z,285.84,PENDING
ORD-1786976374082-F2FA1956,CUST-00667,2025-06-15T17:20:40.300Z,322.07,CANCELLED
ORD-1786976374082-1518F7C5,CUST-00494,2026-05-21T21:49:59.027Z,482.92,CANCELLED
ORD-1786976374082-F8F88483,CUST-00984,2025-06-07T16:46:02.572Z,388.59,COMPLETED
ORD-1786976374082-FE42A759,CUST-00448,2025-01-01T13:33:52.534Z,474.34,PROCESSING
ORD-1786976374082-9EC7BD89,CUST-00739,2025-04-27T15:11:40.969Z,317.80,COMPLETED
ORD-1786976374082-CB044418,CUST-00617,2026-02-21T14:15:05.155Z,101.07,SHIPPED
ORD-1786976374082-1A98C952,CUST-00115,2026-06-08T05:19:47.876Z,93.20,DELIVERED
ORD-1786976374082-A48A515F,CUST-00725,2025-01-08T07:40:17.256Z,454.86,CANCELLED
ORD-1786976374082-395196D1,CUST-00223,2025-12-12T06:56:33.000Z,408.06,PENDING
ORD-1786976374082-B31569C4,CUST-00129,2025-01-29T06:59:14.452Z,97.68,CANCELLED
ORD-1786976374082-2332E79C,CUST-00048,2026-04-17T18:00:17.386Z,239.98,SHIPPED
ORD-1786976374082-DBE36DA5,CUST-00911,2025-06-18T12:33:03.661Z,64.35,COMPLETED
ORD-1786976374082-97FBAA99,CUST-00638,2025-10-03T06:51:37.122Z,235.23,CANCELLED
ORD-1786976374082-E0F24F53,CUST-00021,2026-07-20T20:14:49.902Z,378.69,COMPLETED
ORD-1786976374082-B8DE5539,CUST-00876,2026-08-13T16:51:28.768Z,95.15,PENDING
ORD-1786976374082-A2E6FA5F,CUST-00551,2026-02-10T15:04:18.762Z,245.05,CANCELLED
ORD-1786976374082-B01EA00D,CUST-00883,2026-01-24T19:59:21.621Z,132.15,SHIPPED
ORD-1786976374082-11CA6D45,CUST-00608,2026-08-12T05:10:20.390Z,163.54,COMPLETED
ORD-1786976374082-4BA6E51B,CUST-00234,2026-02-14T11:22:01.108Z,293.68,PROCESSING
ORD-1786976374082-AB45AC1D,CUST-00880,2026-05-10T17:50:38.604Z,165.95,SHIPPED
ORD-1786976374082-E4F24E1C,CUST-00801,2025-10-23T04:58:03.278Z,440.17,PENDING
ORD-1786976374082-B2636C1D,CUST-00055,2026-01-24T17:53:32.892Z,53.43,CANCELLED
ORD-1786976374082-D8B985FA,CUST-00122,2026-05-09T11:32:28.910Z,165.51,PROCESSING
ORD-1786976374082-B47A7D53,CUST-00240,2025-04-09T19:27:32.989Z,329.06,CANCELLED
ORD-1786976374082-F9C80467,CUST-00330,2026-03-29T02:42:26.632Z,220.48,COMPLETED
ORD-1786976374082-00B7F050,CUST-00947,2025-08-16T16:04:33.172Z,434.73,DELIVERED
ORD-1786976374082-FA4F063C,CUST-00970,2025-09-26T22:42:16.026Z,367.58,CANCELLED
ORD-1786976374082-8246C96A,CUST-00575,2025-02-16T20:33:55.253Z,231.56,SHIPPED
ORD-1786976374082-D06D7995,CUST-00046,2025-07-20T12:24:49.747Z,428.53,DELIVERED
ORD-1786976374082-F2C88351,CUST-00855,2025-07-04T03:21:32.073Z,201.49,COMPLETED
ORD-1786976374082-568DF3CC,CUST-00610,2025-02-10T02:09:02.667Z,280.47,COMPLETED
ORD-1786976374082-19134724,CUST-00366,2025-07-21T04:02:15.065Z,288.52,PROCESSING
ORD-1786976374082-F1593114,CUST-00881,2025-12-28T01:16:58.163Z,497.33,SHIPPED
ORD-1786976374082-BAF148B2,CUST-00517,2026-05-11T01:25:59.799Z,211.77,SHIPPED
ORD-1786976374082-7D2627C5,CUST-00724,2025-01-19T10:55:23.886Z,34.00,PROCESSING
ORD-1786976374082-E72B321D,CUST-00291,2026-02-13T02:57:06.849Z,508.55,PROCESSING
ORD-1786976374082-96771387,CUST-00285,2026-05-14T12:56:07.547Z,142.20,PROCESSING
ORD-1786976374082-45CF8621,CUST-00683,2026-05-26T12:01:15.189Z,324.76,SHIPPED
ORD-1786976374082-BAAD0CA2,CUST-00444,2026-02-26T23:33:46.227Z,16.64,CANCELLED
ORD-1786976374082-B5E70115,CUST-00572,2026-04-08T23:33:01.054Z,214.07,SHIPPED
ORD-1786976374082-A6701E35,CUST-00114,2025-02-13T14:45:39.474Z,402.63,SHIPPED
ORD-1786976374082-46419395,CUST-00445,2025-08-06T12:06:24.729Z,423.29,SHIPPED
ORD-1786976374082-9C49FD44,CUST-00714,2025-03-05T14:29:49.270Z,218.09,PROCESSING
ORD-1786976374082-4E703A93,CUST-00314,2026-03-12T17:58:32.499Z,191.95,COMPLETED
ORD-1786976374082-264435BF,CUST-00996,2025-03-01T17:33:48.688Z,254.90,SHIPPED
ORD-1786976374082-A406982B,CUST-00969,2026-06-29T06:17:46.016Z,385.18,PROCESSING
ORD-1786976374082-CB59C689,CUST-00329,2026-03-04T07:31:42.002Z,68.08,COMPLETED
ORD-1786976374082-D40D6D6F,CUST-00246,2026-05-02T15:26:42.725Z,390.23,SHIPPED
ORD-1786976374082-1CDCD41A,CUST-00614,2026-02-09T08:09:40.727Z,489.17,CANCELLED
ORD-1786976374082-B23678AF,CUST-00289,2025-08-20T05:54:38.580Z,171.80,PROCESSING
ORD-1786976374082-E12826AC,CUST-00017,2026-02-05T19:41:57.320Z,101.53,DELIVERED
ORD-1786976374082-4E966913,CUST-00725,2025-12-05T05:58:39.719Z,477.31,PROCESSING
ORD-1786976374082-4A368B72,CUST-00697,2025-02-17T01:48:14.926Z,157.73,CANCELLED
