order_id,customer_id,order_date,order_amount,status
ORD-1786976311019-E2EA8888,CUST-00437,2026-08-13T04:16:07.465Z,231.05,PENDING
ORD-1786976311019-7CAE901C,CUST-00987,2025-03-15T12:41:51.910Z,314.69,PROCESSING
ORD-1786976311019-E2966A4F,CUST-00608,2025-10-26T20:30:54.973Z,117.37,PROCESSING
ORD-1786976311019-E0984409,CUST-00546,2025-05-16T16:46:34.922Z,340.83,DELIVERED
ORD-1786976311019-FDF00BD8,CUST-00146,2026-07-22T08:51:40.262Z,144.67,PENDING
ORD-1786976311019-579E5156,CUST-00566,2026-05-11T10:30:54.983Z,214.15,PROCESSING
ORD-1786976311019-3443681A,CUST-00501,2025-03-12T06:08:58.362Z,426.72,PROCESSING
ORD-1786976311019-DA2AE72D,CUST-00708,2025-02-26T08:28:32.582Z,189.28,COMPLETED
ORD-1786976311019-79BF6C68,CUST-00694,2026-07-14T02:52:00.884Z,78.78,SHIPPED
ORD-1786976311019-45328075,CUST-00077,2025-06-02T09:44:33.740Z,57.48,CANCELLED
ORD-1786976311019-F2854BAD,CUST-00008,2025-03-10T18:59:05.423Z,23.99,CANCELLED
ORD-1786976311019-93AE1EF7,CUST-00793,2025-11-14T19:01:28.703Z,305.06,PROCESSING
ORD-1786976311019-3A97FA9C,CUST-00535,2026-03-23T00:43:14.975Z,280.04,CANCELLED
ORD-1786976311019-0FD0DFC6,CUST-00737,2025-10-25T14:50:19.497Z,102.03,DELIVERED
ORD-1786976311019-7C709BC4,CUST-00825,2026-02-24T12:01:35.553Z,375.20,PROCESSING
ORD-1786976311019-F25BDAFA,CUST-00514,2025-09-11T08:05:25.389Z,306.65,PROCESSING
ORD-1786976311019-AB633407,CUST-00328,2025-09-07T22:26:17.669Z,455.00,DELIVERED
ORD-1786976311019-B189FA7E,CUST-00246,2025-12-10T08:54:21.894Z,230.33,DELIVERED
ORD-1786976311019-0DE3C135,CUST-00495,2025-02-09T05:18:44.539Z,399.89,DELIVERED
ORD-1786976311019-9A72C4CD,CUST-00517,2025-07-24T09:46:56.010Z,490.60,CANCELLED
ORD-1786976311019-111A845D,CUST-00739,2026-04-26T09:58:36.081Z,228.56,COMPLETED
ORD-1786976311019-E7CA437F,CUST-00867,2025-06-22T09:03:59.502Z,356.37,PENDING
ORD-1786976311019-BB23CE85,CUST-00818,2026-06-20T01:20:13.735Z,385.21,DELIVERED
ORD-1786976311019-BA3DA319,CUST-00332,2026-02-18T18:07:30.713Z,387.70,PENDING
ORD-1786976311019-E5C7AE2D,CUST-00342,2026-04-24T04:14:49.390Z,41.79,PENDING
ORD-1786976311019-FBACFA31,CUST-00921,2025-11-16T02:15:46.220Z,96.78,CANCELLED
ORD-1786976311019-123183AF,CUST-00764,2026-04-18T21:40:56.948Z,140.09,PENDING
ORD-1786976311019-4F475947,CUST-00050,2025-04-23T02:17:39.787Z,328.39,COMPLETED
ORD-1786976311019-6906BD44,CUST-00953,2025-07-03T11:40:30.327Z,196.70,DELIVERED
ORD-1786976311019-442FC6DA,CUST-00546,2026-03-20T08:32:16.562Z,353.05,SHIPPED
ORD-1786976311019-AA0895E8,CUST-00361,2025-05-01T00:31:44.451Z,294.62,COMPLETED
ORD-1786976311019-3EA14A46,CUST-00749,2025-07-23T12:20:26.614Z,444.97,SHIPPED
ORD-1786976311019-C22E0680,CUST-00883,2025-02-04T12:37:58.331Z,285.94,PROCESSING
ORD-1786976311019-FEDD6461,CUST-00632,2025-04-13T16:11:20.017Z,234.17,PROCESSING
ORD-1786976311019-F13D3921,CUST-00219,2025-05-13T14:19:43.528Z,240.84,SHIPPED
ORD-1786976311019-810AC062,CUST-00468,2025-10-09T07:01:52.190Z,387.78,PROCESSING
ORD-1786976311019-EF32E83B,CUST-00201,2025-11-14T23:29:46.679Z,50.10,DELIVERED
ORD-1786976311019-88953467,CUST-00049,2025-10-21T08:20:19.639Z,178.61,DELIVERED
ORD-1786976311019-50941F50,CUST-00285,2025-10-19T19:29:15.127Z,68.10,CANCELLED
ORD-1786976311019-642262FA,CUST-00888,2026-03-14T01:30:46.946Z,355.42,SHIPPED
ORD-1786976311019-B0B000B6,CUST-00913,2026-07-03T11:33:32.165Z,80.23,COMPLETED
ORD-1786976311019-A0C09923,CUST-00327,2025-07-02T09:23:24.975Z,460.53,DELIVERED
ORD-1786976311019-B6C46E1C,CUST-00304,2025-09-14T04:15:30.574Z,283.24,PROCESSING
ORD-1786976311019-826FB516,CUST-00249,2025-04-15T08:44:18.716Z,155.61,COMPLETED
ORD-1786976311019-44017CDC,CUST-00023,2026-05-29T01:13:13.844Z,203.23,PROCESSING
ORD-1786976311019-41695F50,CUST-00219,2025-05-08T03:22:04.001Z,270.35,SHIPPED
ORD-1786976311019-ED779336,CUST-00371,2026-03-24T03:26:05.195Z,80.82,DELIVERED
ORD-1786976311019-67ADAC8D,CUST-00789,2025-07-29T17:03:12.202Z,182.40,DELIVERED
ORD-1786976311019-C583205C,CUST-00452,2025-02-13T03:58:31.761Z,190.85,COMPLETED
ORD-1786976311019-E2A295D4,CUST-00795,2026-07-13T04:24:38.385Z,202.11,SHIPPED
ORD-1786976311019-70734E87,CUST-00426,2025-03-21T21:49:52.489Z,142.53,DELIVERED
ORD-1786976311019-B615CC5D,CUST-00392,2026-06-06T02:53:21.525Z,88.23,COMPLETED
ORD-1786976311020-E3605929,CUST-00863,2026-06-11T06:20:47.249Z,30.57,CANCELLED
ORD-1786976311020-9E3ACF87,CUST-00090,2026-02-12T17:53:44.885Z,407.20,PENDING
ORD-1786976311020-606CAE4A,CUST-00484,2025-09-18T02:34:57.543Z,196.56,CANCELLED
ORD-1786976311020-FF43B0EC,CUST-00855,2025-07-27T19:58:58.310Z,390.52,SHIPPED
ORD-1786976311020-1682E664,CUST-00347,2025-01-13T18:34:39.757Z,160.25,PENDING
ORD-1786976311020-045FDD27,CUST-00494,2026-03-14T19:09:56.807Z,213.65,PENDING
ORD-1786976311020-9362AC95,CUST-00857,2026-06-18T00:08:53.244Z,234.94,PENDING
ORD-1786976311020-8786FEAC,CUST-00324,2025-09-20T01:24:15.792Z,103.54,COMPLETED
ORD-1786976311020-40B176EB,CUST-00753,2026-01-03T15:19:49.885Z,393.68,PROCESSING
ORD-1786976311020-45580B42,CUST-00678,2025-12-11T08:22:15.503Z,284.46,PROCESSING
ORD-1786976311020-263AC97A,CUST-00465,2025-11-29T15:36:39.167Z,180.25,CANCELLED
ORD-1786976311020-7D082895,CUST-00597,2026-02-26T21:14:53.276Z,276.09,CANCELLED
ORD-1786976311020-71FF5398,CUST-00609,2025-08-25T19:09:13.660Z,289.63,PENDING
ORD-1786976311020-D7A9D841,CUST-00185,2026-05-28T03:15:46.360Z,78.01,CANCELLED
ORD-1786976311020-F2CE7086,CUST-00849,2026-04-01T05:01:18.252Z,320.62,PENDING
ORD-1786976311020-5237C5BD,CUST-00396,2025-01-20T17:10:43.757Z,219.98,PROCESSING
ORD-1786976311020-F604AD54,CUST-00632,2025-02-17T05:33:58.422Z,181.92,PROCESSING
ORD-1786976311020-A562F5C6,CUST-00170,2025-12-02T20:28:13.286Z,165.31,DELIVERED
ORD-1786976311020-BBCABCB3,CUST-00757,2025-05-26T03:44:46.450Z,354.69,CANCELLED
ORD-1786976311020-A7F96237,CUST-00833,2025-04-10T06:08:35.078Z,475.38,SHIPPED
ORD-1786976311020-1C71B2B3,CUST-00455,2026-04-07T05:54:50.944Z,379.59,PENDING
ORD-1786976311020-133C7314,CUST-00284,2025-04-21T12:40:28.806Z,329.22,PENDING
ORD-INV-2000,,2026-05-10T10:00:00Z,120.00,PENDING
ORD-1786976311020-DC53FD01,CUST-00443,2025-06-11T20:04:12.399Z,28.67,SHIPPED
ORD-1786976311020-A1F796DE,CUST-00407,2025-09-09T14:10:39.987Z,27.23,DELIVERED
ORD-1786976311020-F7980DC5,CUST-00222,2026-08-09T09:55:10.656Z,299.64,COMPLETED
ORD-1786976311020-0A73C795,CUST-00823,2026-06-08T03:43:58.576Z,163.44,PENDING
ORD-1786976311020-D7C55915,CUST-00893,2025-08-03T00:06:04.522Z,434.11,SHIPPED
ORD-1786976311020-D6C142F7,CUST-00740,2026-04-20T11:45:23.213Z,226.78,PENDING
ORD-1786976311020-0A37887D,CUST-00421,2025-03-23T18:33:42.061Z,221.33,CANCELLED
ORD-1786976311020-196A71F8,CUST-00049,2026-06-24T18:55:23.291Z,362.52,SHIPPED
ORD-1786976311020-E7C04FB9,CUST-00763,2026-04-27T11:19:17.648Z,43.37,SHIPPED
ORD-1786976311020-BAE44F66,CUST-00317,2026-08-08T22:39:11.585Z,157.34,PENDING
ORD-1786976311020-D38D972D,CUST-00265,2025-05-31T18:52:29.201Z,242.05,PENDING
ORD-1786976311020-D8F620C3,CUST-00466,2025-11-14T12:10:37.037Z,342.55,SHIPPED
ORD-1786976311020-727A661A,CUST-00214,2025-08-06T10:33:27.580Z,299.57,CANCELLED
ORD-1786976311020-05DEE589,CUST-00903,2026-08-12T11:02:36.997Z,439.81,PROCESSING
ORD-1786976311020-435447D0,CUST-00288,2025-11-23T02:40:21.221Z,171.40,COMPLETED
ORD-1786976311020-FBA673CA,CUST-00108,2025-03-20T06:35:28.358Z,171.13,PENDING
ORD-1786976311020-AAA44436,CUST-00361,2026-07-01T01:43:59.764Z,327.33,CANCELLED
ORD-1786976311020-9D8E8704,CUST-00365,2026-04-28T04:23:01.665Z,20.56,DELIVERED
ORD-1786976311020-0E63F468,CUST-00721,2025-01-26T10:11:03.049Z,507.49,PROCESSING
ORD-1786976311020-F87874B1,CUST-00196,2026-07-31T22:38:26.565Z,261.38,COMPLETED
ORD-1786976311020-84E700D5,CUST-00845,2025-11-12T05:04:04.898Z,367.60,DELIVERED
ORD-1786976311020-0F20924C,CUST-00286,2026-01-20T00:21:44.195Z,269.58,PENDING
ORD-1786976311020-6344FBAD,CUST-00612,2025-11-27T16:17:27.749Z,423.35,PENDING
ORD-1786976311020-DB6FFAE0,CUST-00251,2026-05-03T08:54:53.884Z,329.32,PENDING
ORD-1786976311020-121C7093,CUST-00378,2025-05-14T01:55:13.083Z,65.49,SHIPPED
ORD-1786976311020-6E60353D,CUST-00714,2025-11-27T18:16:41.759Z,484.88,CANCELLED
ORD-1786976311020-3AA519DA,CUST-00874,2026-03-21T20:12:27.655Z,262.99,PENDING
ORD-1786976311020-D2E3E492,CUST-00729,2025-09-09T04:39:50.490Z,434.47,COMPLETED
ORD-1786976311020-08901DD6,CUST-00998,2025-06-27T01:54:49.082Z,493.46,CANCELLED
ORD-1786976311020-A4C5CE62,CUST-00103,2025-10-02T06:11:43.950Z,404.86,PENDING
ORD-1786976311020-7BADC6C0,CUST-00227,2025-04-06T09:07:29.167Z,29.91,COMPLETED
ORD-1786976311020-6D64F253,CUST-00392,2026-05-07T04:40:25.781Z,472.86,DELIVERED
ORD-1786976311020-CFE1934F,CUST-00365,2025-06-13T15:27:18.342Z,443.21,PENDING
ORD-1786976311020-CD15C85F,CUST-00727,2025-04-08T19:47:11.821Z,74.52,SHIPPED
ORD-1786976311020-49E7E66E,CUST-00059,2025-02-09T13:30:20.453Z,446.53,SHIPPED
ORD-1786976311020-EE164F62,CUST-00647,2025-01-11T03:56:39.785Z,377.33,CANCELLED
ORD-1786976311020-D6FC30A4,CUST-00658,2025-03-06T09:39:45.599Z,477.25,DELIVERED
ORD-1786976311020-E1B823CD,CUST-00416,2026-06-09T12:23:50.997Z,340.57,PENDING
ORD-1786976311020-40D555CB,CUST-00972,2026-05-24T20:42:08.905Z,207.06,PENDING
ORD-1786976311020-30023317,CUST-00114,2026-02-19T13:00:32.915Z,45.20,PROCESSING
ORD-1786976311020-4CA435DC,CUST-00228,2025-08-22T04:37:08.904Z,435.05,PENDING
ORD-1786976311020-332FDA73,CUST-00453,2026-05-01T09:20:03.327Z,506.56,PENDING
ORD-1786976311020-51F5A72B,CUST-00161,2025-09-26T06:24:56.582Z,355.27,DELIVERED
ORD-1786976311020-66FE40F8,CUST-00597,2026-04-01T06:40:09.360Z,483.43,COMPLETED
ORD-1786976311020-875A04A3,CUST-00924,2025-11-24T07:08:23.656Z,180.72,DELIVERED
ORD-1786976311020-08EC47B0,CUST-00456,2025-10-12T04:23:08.786Z,264.86,PROCESSING
ORD-1786976311020-02B9C123,CUST-00907,2025-11-28T03:56:12.586Z,165.62,COMPLETED
ORD-1786976311020-A9137560,CUST-00686,2026-05-13T01:02:59.342Z,292.70,SHIPPED
ORD-1786976311020-06CFAB5A,CUST-00888,2026-03-17T02:08:11.014Z,114.24,PROCESSING
ORD-1786976311020-55B21F6E,CUST-00574,2025-09-26T11:13:26.801Z,159.75,PENDING
ORD-1786976311020-DE5B6406,CUST-00783,2025-04-01T12:34:11.229Z,174.76,DELIVERED
ORD-1786976311020-EC28D5AA,CUST-00974,2025-02-15T23:36:33.367Z,384.01,CANCELLED
ORD-1786976311020-525B0992,CUST-00917,2025-02-17T09:33:17.961Z,33.69,PENDING
ORD-1786976311020-88B1E7D4,CUST-00547,2025-06-14T09:09:24.965Z,336.67,COMPLETED
ORD-1786976311020-C70E8799,CUST-00009,2026-03-08T00:33:25.865Z,481.15,SHIPPED
ORD-1786976311020-D9D68393,CUST-00546,2026-03-02T13:59:14.616Z,491.47,PROCESSING
ORD-1786976311020-D087CB21,CUST-00690,2025-12-17T03:41:47.020Z,29.26,PROCESSING
ORD-1786976311020-7EF27663,CUST-00192,2025-11-15T17:27:54.631Z,115.93,COMPLETED
ORD-1786976311020-9239209D,CUST-00178,2025-01-28T02:27:25.781Z,22.27,CANCELLED
ORD-1786976311020-97D1DE24,CUST-00404,2026-01-12T19:17:43.928Z,192.71,COMPLETED
ORD-1786976311020-BDD0F126,CUST-00117,2025-04-19T00:59:20.104Z,111.86,DELIVERED
ORD-1786976311020-8BFDB5D2,CUST-00625,2026-04-22T18:10:39.848Z,304.42,PENDING
ORD-1786976311020-9203DD3C,CUST-00208,2025-02-16T22:17:31.283Z,501.63,CANCELLED
ORD-1786976311020-0059FC68,CUST-00693,2025-01-23T07:24:21.276Z,173.27,SHIPPED
ORD-1786976311020-2D1F2CF7,CUST-00424,2026-01-17T21:49:47.003Z,413.63,SHIPPED
ORD-1786976311020-89D07A21,CUST-00169,2026-02-12T11:14:25.017Z,201.82,DELIVERED
ORD-1786976311020-A6E9910F,CUST-00916,2026-01-12T08:14:42.136Z,81.17,SHIPPED
ORD-1786976311020-996A68B4,CUST-00854,2026-04-26T02:39:32.669Z,367.93,PENDING
ORD-1786976311020-558399C6,CUST-00509,2025-11-24T21:16:21.096Z,420.71,DELIVERED
ORD-1786976311020-CD0B4A48,CUST-00638,2025-11-18T23:26:46.913Z,345.03,DELIVERED
ORD-1786976311020-C8174F48,CUST-00793,2025-05-07T15:10:56.207Z,35.59,PROCESSING
ORD-1786976311020-061B6DBC,CUST-00674,2025-05-14T06:33:54.693Z,181.47,COMPLETED
ORD-1786976311020-92AC039F,CUST-00648,2025-06-27T14:38:00.969Z,118.47,SHIPPED
ORD-1786976311020-E4EE3F9D,CUST-00423,2026-03-29T21:26:42.612Z,295.51,COMPLETED
ORD-1786976311020-87321D4D,CUST-00455,2025-06-12T14:19:36.586Z,415.06,DELIVERED
ORD-1786976311020-02F79755,CUST-00288,2025-10-12T14:02:19.182Z,93.80,PROCESSING
ORD-1786976311020-78DF555E,CUST-00398,2025-09-19T23:14:41.205Z,363.58,PENDING
ORD-1786976311020-74C21818,CUST-00591,2025-05-18T02:07:39.562Z,128.28,PENDING
ORD-1786976311020-1C79A6E1,CUST-00695,2026-05-21T16:32:47.093Z,392.35,PROCESSING
ORD-1786976311020-CD907E80,CUST-00292,2026-05-24T22:03:49.813Z,276.93,DELIVERED
ORD-1786976311020-D8AF2964,CUST-00601,2025-09-26T14:16:21.251Z,482.35,SHIPPED
ORD-1786976311020-78C4E338,CUST-00539,2025-06-02T17:37:10.406Z,174.54,SHIPPED
ORD-1786976311020-65B869BE,CUST-00801,2025-05-20T00:00:57.822Z,213.11,CANCELLED
ORD-1786976311020-660FC717,CUST-00602,2025-05-15T03:31:46.466Z,121.62,DELIVERED
ORD-1786976311020-83B17CCA,CUST-00506,2025-05-17T06:24:11.016Z,294.46,PENDING
ORD-1786976311020-68BD7A37,CUST-00530,2026-07-12T13:19:31.007Z,444.49,PROCESSING
ORD-1786976311020-30E0D054,CUST-00800,2025-11-29T00:33:19.685Z,410.41,CANCELLED
ORD-1786976311020-C2AD15D9,CUST-00757,2025-04-26T06:59:37.976Z,135.70,PENDING
ORD-1786976311020-EBEB7897,CUST-00078,2025-03-01T15:08:46.431Z,450.81,DELIVERED
ORD-1786976311020-1546849E,CUST-00096,2026-04-14T05:55:38.541Z,175.24,SHIPPED
ORD-1786976311020-48A88F13,CUST-00123,2025-03-03T17:05:05.244Z,477.11,CANCELLED
ORD-1786976311020-76116F73,CUST-00076,2025-08-16T18:18:29.140Z,245.85,CANCELLED
ORD-1786976311020-492E66F2,CUST-00423,2025-12-16T00:21:16.234Z,125.20,COMPLETED
ORD-1786976311020-CA29B0FC,CUST-00279,2025-05-31T08:00:46.506Z,256.05,COMPLETED
ORD-1786976311020-2C224DC3,CUST-00421,2025-02-28T05:07:52.940Z,418.22,DELIVERED
ORD-1786976311020-44C8D0DE,CUST-00681,2025-05-08T00:50:57.308Z,75.70,SHIPPED
ORD-1786976311020-64F44AE0,CUST-00197,2025-10-11T04:30:47.828Z,78.10,PENDING
ORD-1786976311020-EBD2B508,CUST-00540,2025-03-15T09:07:40.572Z,295.61,PROCESSING
ORD-1786976311020-E7754331,CUST-00342,2025-02-28T00:31:03.224Z,157.28,DELIVERED
ORD-INV-2100,CUST-001,INVALID_DATE_FORMAT,99.99,PENDING
ORD-1786976311020-F2E637F4,CUST-00323,2025-04-23T23:50:07.107Z,158.92,SHIPPED
ORD-1786976311020-A206C35B,CUST-00184,2025-05-11T00:55:26.105Z,201.12,PROCESSING
ORD-1786976311020-12F3EAA1,CUST-00821,2026-02-18T15:01:23.239Z,259.08,PENDING
ORD-1786976311020-C4E4FFFD,CUST-00849,2025-07-31T02:28:25.520Z,160.71,PROCESSING
ORD-1786976311020-58CA2ABB,CUST-00289,2026-04-05T05:58:45.062Z,396.51,PENDING
ORD-1786976311020-267E24AE,CUST-00218,2026-03-06T05:44:19.410Z,286.81,SHIPPED
ORD-1786976311020-1727E890,CUST-00311,2026-04-06T19:10:56.479Z,394.41,COMPLETED
ORD-1786976311020-EE1902F4,CUST-00271,2026-06-11T07:05:58.935Z,88.86,COMPLETED
ORD-1786976311020-863CC5E1,CUST-00459,2025-06-27T19:41:56.347Z,421.42,PENDING
ORD-1786976311020-3903D16B,CUST-00458,2026-06-23T21:57:24.884Z,161.93,SHIPPED
ORD-1786976311020-C889BBFF,CUST-00339,2025-10-07T07:31:27.918Z,443.44,CANCELLED
ORD-1786976311020-295F089E,CUST-00321,2025-01-12T06:45:29.071Z,252.65,SHIPPED
ORD-1786976311020-9E03D085,CUST-00300,2025-03-28T08:04:25.355Z,506.79,DELIVERED
ORD-1786976311020-7ED04903,CUST-00664,2025-02-11T16:05:02.092Z,426.87,CANCELLED
ORD-1786976311020-EC848646,CUST-00903,2025-12-19T07:57:28.348Z,431.35,SHIPPED
ORD-1786976311020-25086E13,CUST-00750,2025-08-29T03:53:16.440Z,206.41,PENDING
ORD-1786976311020-48F90D6D,CUST-00457,2026-07-17T03:13:42.887Z,105.32,PROCESSING
ORD-1786976311020-5E31E573,CUST-00536,2025-10-08T17:27:34.806Z,66.04,PROCESSING
ORD-1786976311020-095A6372,CUST-00442,2025-09-22T16:59:44.326Z,503.24,DELIVERED
ORD-1786976311020-5793B80E,CUST-00857,2025-06-25T07:58:31.516Z,429.63,PROCESSING
ORD-1786976311020-FA29BB07,CUST-00692,2025-09-14T14:49:14.263Z,366.20,COMPLETED
ORD-1786976311020-EDCF9637,CUST-00880,2025-09-15T11:56:50.126Z,76.17,COMPLETED
ORD-1786976311020-BF9B7015,CUST-00468,2026-05-19T01:12:18.713Z,221.89,PROCESSING
ORD-1786976311020-3C43FF9F,CUST-00204,2025-01-19T19:05:55.286Z,489.80,PROCESSING
ORD-1786976311020-D567D2EC,CUST-00847,2026-04-12T02:22:02.853Z,29.58,DELIVERED
ORD-1786976311020-164DFD85,CUST-00180,2026-06-10T16:44:11.778Z,452.95,COMPLETED
ORD-1786976311020-A9B03C1A,CUST-00551,2025-02-10T08:28:58.013Z,21.13,CANCELLED
ORD-1786976311020-C5C41A2E,CUST-00555,2025-11-22T10:48:34.590Z,216.38,DELIVERED
ORD-1786976311020-026A39F7,CUST-00659,2026-06-16T17:25:08.641Z,334.75,DELIVERED
ORD-1786976311020-E14DB3A9,CUST-00325,2025-12-11T23:49:47.051Z,165.99,CANCELLED
ORD-1786976311020-22E26A18,CUST-00626,2025-03-18T02:58:45.971Z,61.67,SHIPPED
ORD-1786976311020-2F1907D7,CUST-00573,2026-08-04T09:16:22.786Z,304.69,PENDING
ORD-1786976311020-DD9AD702,CUST-00513,2025-04-08T16:50:47.335Z,219.60,SHIPPED
ORD-1786976311020-B29E4CE4,CUST-00845,2025-03-18T04:03:19.555Z,129.54,SHIPPED
ORD-1786976311020-140E3351,CUST-00025,2026-04-18T11:30:55.186Z,273.88,CANCELLED
ORD-1786976311020-2531E6C5,CUST-00691,2026-02-02T23:51:20.682Z,480.97,PROCESSING
ORD-1786976311020-6D9C0594,CUST-00097,2025-05-18T03:04:10.970Z,419.80,CANCELLED
ORD-1786976311020-FBCA3C56,CUST-00876,2025-10-08T17:36:30.361Z,469.12,SHIPPED
ORD-1786976311020-36B6311C,CUST-00507,2026-03-03T04:12:15.416Z,286.23,PROCESSING
ORD-1786976311020-41D75FCE,CUST-00045,2025-08-11T03:40:32.459Z,140.85,COMPLETED
ORD-1786976311020-988F1DBD,CUST-00996,2025-03-16T07:00:57.371Z,140.98,PENDING
ORD-1786976311020-44C4DD28,CUST-00859,2025-05-21T08:48:02.100Z,18.06,DELIVERED
ORD-1786976311020-92B3C156,CUST-00006,2025-03-18T20:17:09.892Z,35.03,PENDING
ORD-1786976311020-1DFCF0BB,CUST-00127,2026-01-11T22:53:07.243Z,395.58,PENDING
ORD-1786976311020-E00F49B7,CUST-00079,2025-10-05T09:48:37.553Z,354.81,COMPLETED
ORD-1786976311020-33A9D3C1,CUST-00693,2025-11-23T19:12:07.655Z,180.57,PROCESSING
ORD-1786976311020-3C90A4BB,CUST-00577,2026-06-29T20:51:05.837Z,101.46,SHIPPED
ORD-1786976311020-5B6FF3D8,CUST-00368,2025-04-12T10:46:15.169Z,360.60,COMPLETED
ORD-1786976311020-71BD7FED,CUST-00122,2025-05-29T02:24:55.961Z,106.20,PROCESSING
ORD-1786976311020-AE128C9D,CUST-00697,2026-05-25T15:43:22.805Z,250.97,SHIPPED
ORD-1786976311020-DF8024A4,CUST-00748,2025-02-06T07:49:59.624Z,326.34,PROCESSING
ORD-1786976311020-A2177593,CUST-00755,2026-07-30T12:27:39.952Z,505.36,PENDING
ORD-1786976311020-A885855F,CUST-00934,2025-04-27T12:13:59.247Z,226.82,PROCESSING
ORD-1786976311020-B30BC58C,CUST-00542,2025-08-04T00:59:56.720Z,270.49,PENDING
ORD-1786976311020-158AC046,CUST-00745,2025-04-20T13:13:45.639Z,17.78,SHIPPED
ORD-1786976311020-6356B0E1,CUST-00779,2026-05-28T17:54:04.883Z,456.12,PROCESSING
ORD-1786976311020-C46D5864,CUST-00278,2026-03-03T20:29:55.267Z,175.70,SHIPPED
ORD-1786976311020-D615078D,CUST-00135,2026-02-27T23:47:54.484Z,427.81,PROCESSING
ORD-1786976311020-1007CC9C,CUST-00491,2025-08-17T21:39:09.387Z,360.88,PROCESSING
ORD-1786976311020-CA116105,CUST-00001,2025-02-23T18:32:07.013Z,72.26,PROCESSING
ORD-1786976311020-8C34F6CE,CUST-00558,2025-03-18T04:07:10.391Z,339.55,DELIVERED
ORD-1786976311020-CACA2302,CUST-00591,2026-01-16T07:57:39.273Z,492.09,PROCESSING
ORD-1786976311020-FE094219,CUST-00310,2025-09-18T00:02:38.990Z,74.59,COMPLETED
ORD-1786976311020-FB0621FE,CUST-00920,2026-07-08T22:45:03.868Z,472.17,SHIPPED
ORD-1786976311020-741CDC23,CUST-00162,2025-02-20T14:01:09.213Z,328.72,SHIPPED
ORD-1786976311020-510BEA26,CUST-00325,2026-01-13T05:55:03.657Z,14.47,PROCESSING
ORD-1786976311020-74932198,CUST-00516,2025-05-21T15:45:20.612Z,388.03,PENDING
ORD-1786976311021-B6F7E75D,CUST-00131,2026-07-02T08:37:15.035Z,297.33,PENDING
ORD-1786976311021-E0B44533,CUST-00078,2026-07-15T06:38:39.584Z,260.32,SHIPPED
ORD-1786976311021-4C1ABC2E,CUST-00194,2026-02-19T05:11:21.931Z,346.49,PROCESSING
ORD-1786976311021-B23C7FBE,CUST-00194,2025-04-15T22:52:57.368Z,134.82,DELIVERED
ORD-1786976311021-9E0A0FA0,CUST-00451,2026-01-09T15:26:22.133Z,16.81,COMPLETED
ORD-1786976311021-1A5E9416,CUST-00133,2026-03-15T09:34:55.389Z,113.83,PROCESSING
ORD-1786976311021-897FE96B,CUST-00609,2025-04-25T09:36:34.408Z,213.25,CANCELLED
ORD-1786976311021-A36A8982,CUST-00921,2026-04-19T06:40:09.639Z,106.53,CANCELLED
ORD-1786976311021-3459926F,CUST-00955,2025-02-15T15:32:44.683Z,31.13,SHIPPED
ORD-1786976311021-829C6994,CUST-00031,2025-01-16T18:54:54.334Z,80.57,CANCELLED
ORD-1786976311021-F4517A25,CUST-00550,2025-02-26T02:48:08.533Z,150.14,CANCELLED
ORD-1786976311021-28187216,CUST-00821,2025-11-01T20:09:14.932Z,123.98,PENDING
ORD-1786976311021-9273A044,CUST-00328,2026-07-11T14:33:35.529Z,392.58,PENDING
ORD-1786976311021-8F223DB1,CUST-00003,2026-01-22T19:34:40.797Z,399.09,COMPLETED
ORD-1786976311021-47983C3F,CUST-00688,2025-04-15T09:20:56.351Z,431.11,CANCELLED
ORD-1786976311021-973D2D8D,CUST-00302,2025-07-31T03:02:12.651Z,306.24,SHIPPED
ORD-1786976311021-A6CD6A00,CUST-00471,2026-01-27T06:33:38.837Z,451.69,CANCELLED
ORD-1786976311021-1A4ECC13,CUST-00053,2026-01-02T00:39:06.870Z,315.20,SHIPPED
ORD-1786976311021-04A11EDC,CUST-00399,2026-05-28T03:16:16.590Z,177.23,PROCESSING
ORD-1786976311021-AC6DE841,CUST-00449,2026-05-13T00:51:50.358Z,388.75,SHIPPED
ORD-1786976311021-16F4E186,CUST-00069,2026-04-15T01:54:45.744Z,437.96,PROCESSING
ORD-1786976311021-E14D33B1,CUST-00164,2025-01-08T17:46:11.946Z,401.52,DELIVERED
ORD-1786976311021-283C8C19,CUST-00294,2025-02-20T16:22:12.228Z,460.14,COMPLETED
ORD-1786976311021-BB93332E,CUST-00923,2026-06-15T01:32:09.845Z,354.49,PROCESSING
ORD-1786976311021-03A08120,CUST-00640,2025-12-22T10:28:44.953Z,400.11,DELIVERED
ORD-1786976311021-CC2A6666,CUST-00248,2026-01-17T17:34:34.560Z,177.64,COMPLETED
ORD-1786976311021-C9E5E4F0,CUST-00086,2026-01-20T16:30:49.225Z,235.10,PENDING
ORD-1786976311021-D761B46B,CUST-00835,2026-01-26T10:24:19.166Z,467.28,PROCESSING
ORD-1786976311021-E6EAA025,CUST-00299,2025-08-06T00:54:03.199Z,313.01,PENDING
ORD-1786976311021-6600DEC5,CUST-00247,2026-03-27T18:42:33.661Z,221.93,CANCELLED
ORD-1786976311021-9FEA5041,CUST-00937,2025-03-13T04:55:09.064Z,465.84,SHIPPED
